ts,interval,symbol,open,high,low,close,volume,delta,delta_250k_geq,delta_166k_to_250k,delta_86k_to_166k,delta_50k_to_86k,delta_26k_to_50k,delta_11k_to_26k,delta_11k_lt
2021-11-05 00:00:00,1d,XBTUSD,61453,62650,60782,61037,862208600,1433800,3114800,2336300,2847100,5272500,4929700,-9519400,-7547200
2021-11-06 00:00:00,1d,XBTUSD,61037,61629,60125,61524.5,778137900,3508900,2837100,1436900,730200,-4354200,-923500,-3573100,7355500
2021-11-07 00:00:00,1d,XBTUSD,61524.5,63375,61395,63352,815080900,1727700,3413600,-386400,7818200,838900,-2448100,-2938600,-4569900
2021-11-08 00:00:00,1d,XBTUSD,63352,67917,63352,67642,1463077700,107758100,14647200,5880300,8238300,30521400,23064800,5383300,20022800
2021-11-09 00:00:00,1d,XBTUSD,67642,68675,66289.5,66998.5,1190911700,2085700,-1963700,-7984000,-5015500,5994700,191800,5292100,5570300
2021-11-10 00:00:00,1d,XBTUSD,66998,69146.5,62834,64890,2066411900,-27724100,13911800,-1531900,-6051500,-8183600,-7263700,-8953400,-9651800
2021-11-11 00:00:00,1d,XBTUSD,64888.5,65640,64120,64803.5,812111800,-26946200,2835600,-1294000,-143000,1326400,-1471000,-11105800,-17094400
2021-11-12 00:00:00,1d,XBTUSD,64800,65485,62277.5,64139.5,1301990700,-82939500,-13801100,-7652200,-7611800,-11132600,-2026600,-5810800,-34904400
2021-11-13 00:00:00,1d,XBTUSD,64139.5,65000,63381.5,64393.5,570306800,-15429400,1766700,-1460300,-777300,-2434100,-1619000,-1816900,-9088500
2021-11-14 00:00:00,1d,XBTUSD,64393.5,65559.5,63580,65559.5,681765600,-7583200,4997400,-494100,1998800,-645700,-7107200,-5057400,-1275000
2021-11-15 00:00:00,1d,XBTUSD,65560,66387,63404,63605,955110700,-24553100,1536700,154100,-1137600,130500,-10758800,-11354700,-3123300
2021-11-16 00:00:00,1d,XBTUSD,63600.5,63603.5,58533,60100,2142131300,-46972700,3025000,-6373600,-1246900,-2932400,-5097400,-19884500,-14462900
2021-11-17 00:00:00,1d,XBTUSD,60100,60890,58388,60360,1258905400,-2084600,-3320200,1935900,-527500,1468400,6871600,-3673400,-4839400
2021-11-18 00:00:00,1d,XBTUSD,60356,60988,56460,56903.5,1765707300,-73014300,-20379900,-1591000,2087500,-4062000,-8855400,-22568600,-17644900
2021-11-19 00:00:00,1d,XBTUSD,56903,58338,55655,58076.5,1000498100,28224700,10003900,308800,5992800,9376900,-1205000,-5966400,9713700
2021-11-20 00:00:00,1d,XBTUSD,58073,59862.5,57415.5,59739.5,664355500,41796900,2500700,682200,5278900,13127700,5157600,6819200,8230600
2021-11-21 00:00:00,1d,XBTUSD,59739.5,60050,58505.5,58650,654914600,-22607600,-621000,-258500,-2691800,-7833200,121800,-4450000,-6874900
2021-11-22 00:00:00,1d,XBTUSD,58650.5,59576.5,55560,56271,1419633600,-84973800,2163300,-5948500,-10551300,-21667300,-19132200,-16961300,-12876500
2021-11-23 00:00:00,1d,XBTUSD,56264.5,57885.5,55335.5,57546,1181629700,28452900,-10176700,-234800,5356200,3089800,355800,19745400,10317200
2021-11-24 00:00:00,1d,XBTUSD,57552.5,57755.5,55888,57175.5,863038900,1251100,5504800,412500,-647200,-949200,-2462800,-1351700,744700
2021-11-25 00:00:00,1d,XBTUSD,57175,59448.5,57055,58976,887460300,27114500,-1060400,1563500,1530900,6060600,3073700,4976700,10969500
2021-11-26 00:00:00,1d,XBTUSD,58976,59186.5,53511,53782,1783383500,-161074900,-34785100,-12431500,-17438300,-28851600,-24645200,-20802300,-22120900
2021-11-27 00:00:00,1d,XBTUSD,53782,55284,53647.5,54750.5,569449500,5251700,-5928900,1459000,-90800,7393700,2034900,612100,-228300
2021-11-28 00:00:00,1d,XBTUSD,54750.5,57480.5,53315.5,57343,907317800,27242200,-12659300,1331700,3252000,38900,12785800,14695700,7797400
2021-11-29 00:00:00,1d,XBTUSD,57329,58919,56737.5,57833,873341400,-5965200,-6587000,-1069600,-2945600,-5835400,6488900,2642000,1341500
2021-11-30 00:00:00,1d,XBTUSD,57839,59282,55925,56968.5,1345916000,8765000,-6301400,-1200200,2799200,12392100,1760400,3135300,-3820400
2021-12-01 00:00:00,1d,XBTUSD,56997.5,59124,56497,57202,1114520300,-38466300,-23577300,-5152600,-9337900,-11376700,-1977100,2854800,10100500
2021-12-02 00:00:00,1d,XBTUSD,57202,57412,55811,56508,1000391600,-21359000,4897700,1556100,-79700,-7536900,-8524000,-5728100,-5944100
2021-12-03 00:00:00,1d,XBTUSD,56508,57699,51554.5,53633,1889433700,-36789700,3468000,-11717000,-4330900,1008000,-12308500,-5940500,-6968800
2021-12-04 00:00:00,1d,XBTUSD,53621.5,53856.5,41498.5,49216,2805872600,-311613200,-68446900,-10600800,-18352700,-40723000,-54082700,-68613100,-50794000
2021-12-05 00:00:00,1d,XBTUSD,49205,49765,47800.5,49434,801774900,-19948300,-7736300,-1332500,-1045300,-1626600,-1820500,-1596000,-4791100
2021-12-06 00:00:00,1d,XBTUSD,49434.5,50935,47156.5,50467,1285109700,28976900,1588700,-216000,6953100,-2053600,1119700,3211200,18373800
2021-12-07 00:00:00,1d,XBTUSD,50467,51973.5,50058,50618.5,785385400,5437000,-11322600,-1894500,3713500,1406300,10413100,-1810400,4931600
2021-12-08 00:00:00,1d,XBTUSD,50618,51232.5,48639,50493.5,784151500,1097700,7969100,-642700,-772400,-6305800,-4753300,1986000,3616800
2021-12-09 00:00:00,1d,XBTUSD,50493.5,50839.5,47350,47567,920742500,-41301700,-5055700,-4289700,-7926900,-3400700,-12335900,-5118600,-3174200
2021-12-10 00:00:00,1d,XBTUSD,47566.5,50100,46909,47161,1019266500,10041100,-4169400,-593800,624100,1395700,3805000,3423500,5556000
2021-12-11 00:00:00,1d,XBTUSD,47160.5,49496,46767.5,49391,703781800,40764400,9961300,-790900,1016800,6233500,7552900,9934000,6856800
2021-12-12 00:00:00,1d,XBTUSD,49394.5,50785,48631.5,50066.5,577168000,26493000,4396400,1801700,-442700,5226700,10206500,2954100,2350300
2021-12-13 00:00:00,1d,XBTUSD,50066,50191,45707,46689.5,1179530000,-27962400,-404200,-2909100,-4597900,-2414200,-10107500,-2004200,-5525300
2021-12-14 00:00:00,1d,XBTUSD,46686,48666,46280.5,48356.5,891591600,2368400,-617300,-816000,1344300,835700,5739600,-5175800,1057900
2021-12-15 00:00:00,1d,XBTUSD,48356,49514.5,46532,48878,1179756100,30546300,-2900,-2614200,12896800,5196400,2752000,5672300,6645900
2021-12-16 00:00:00,1d,XBTUSD,48883,49437,47475,47630,693052200,-29648200,-5179600,-6678600,-6671400,-8118500,-6603600,120800,3482700
2021-12-17 00:00:00,1d,XBTUSD,47629.5,47988.5,45422.5,46152,1051363900,-102900100,-32056700,-9421400,-7173000,-9833700,-2570600,-17745200,-24099500
2021-12-18 00:00:00,1d,XBTUSD,46151.5,47345.5,45485.5,46829,537933800,4963000,6383000,1889500,-146900,-419200,3718200,-4576100,-1885500
2021-12-19 00:00:00,1d,XBTUSD,46828.5,48270.5,46408,46660,759820400,-1813600,533500,578500,-1779300,-1892900,-2344900,-2801800,5893300
2021-12-20 00:00:00,1d,XBTUSD,46650.5,47532,45561,46892,923172900,-9158900,-6821800,405900,6931800,1694200,-2108200,-6922000,-2338800
2021-12-21 00:00:00,1d,XBTUSD,46892.5,49299,46657,48879,841803900,93265300,9239800,4933300,4940800,15007900,17653900,18614400,22875200
2021-12-22 00:00:00,1d,XBTUSD,48879,49665.5,48451,48574.5,561561700,10155100,1885300,-265600,-75400,3179900,2394500,1402800,1633600
2021-12-23 00:00:00,1d,XBTUSD,48574.5,51368.5,48002,50815.5,848398800,70770800,7136200,7903900,7824600,12906200,13263700,6391900,15344300
2021-12-24 00:00:00,1d,XBTUSD,50818,51874,50404.5,50800,746250000,47315800,12198300,228700,7514700,5485900,4795200,6731000,10362000
2021-12-25 00:00:00,1d,XBTUSD,50802,51177,50005,50380,506531400,3428400,-688300,-4455900,-4162400,1134000,52100,5475600,6073300
2021-12-26 00:00:00,1d,XBTUSD,50380,51314.5,49408.5,50775,602764000,-23470400,1603000,-463900,-2691900,952500,-4447700,-6655200,-11767200
2021-12-27 00:00:00,1d,XBTUSD,50775,52147,50436,50700,725148600,-40248600,-5366300,-7801100,-1134000,-8458500,-4005400,-9765600,-3717700
2021-12-28 00:00:00,1d,XBTUSD,50700,50700,47242,47536,1063412600,-97896200,-2328300,-12309800,-9357400,-17978300,-17330500,-15999600,-22592300
2021-12-29 00:00:00,1d,XBTUSD,47536.5,48105,46000,46415.5,942432900,-36991900,-18801900,3335100,5091500,-1482000,-7420100,-9275700,-8438800
2021-12-30 00:00:00,1d,XBTUSD,46415,47882.5,45872.5,47111,740468800,-9401000,-210100,-732900,2700600,-2973100,4001800,-7998100,-4189200
2021-12-31 00:00:00,1d,XBTUSD,47107.5,48546,45500,46200,1045402500,-17084300,1714200,-4239000,-9698900,-493800,-3290700,2663800,-3739900
2022-01-01 00:00:00,1d,XBTUSD,46204.5,47925.5,46192.5,47728.5,543638500,15154500,-5100,-841700,2496600,1978500,4170100,3185900,4170200
2022-01-02 00:00:00,1d,XBTUSD,47728.5,47992,46647.5,47300,539072000,19688600,5598500,865700,1357200,-967800,4539600,3904000,4391400
2022-01-03 00:00:00,1d,XBTUSD,47300,47577,45668.5,46425,760545500,-7217900,-6296100,-5309600,1142400,3788100,-10178600,4343800,5292100
2022-01-04 00:00:00,1d,XBTUSD,46424.5,47535.5,45500,45796,799086600,-27009800,5240200,5719800,-1336400,-3885900,-12558700,-9776800,-10412000
2022-01-05 00:00:00,1d,XBTUSD,45796.5,47067.5,42428,43395,1753918300,-71973300,-24412900,-2895600,-9807000,-7478300,-9383800,-12181100,-5814600
2022-01-06 00:00:00,1d,XBTUSD,43395,43750,42333,43072,677677400,4418200,-1560500,678400,-184800,-2914300,-622600,-627400,9649400
2022-01-07 00:00:00,1d,XBTUSD,43072.5,43131.5,40551,41542.5,1289970100,-47419900,-1436100,388900,-8203100,-11897600,-7607000,-13016000,-5649000
2022-01-08 00:00:00,1d,XBTUSD,41542.5,42289,40491.5,41659.5,704883100,-7739100,-2066000,-2125400,-607700,-762200,2415200,-1872500,-2720500
2022-01-09 00:00:00,1d,XBTUSD,41659.5,42750,41189,41852.5,582614300,-9364100,3218300,18500,-5895400,-1583600,86600,-4974500,-234000
2022-01-10 00:00:00,1d,XBTUSD,41852.5,42227.5,39609,41802,1184377100,8579900,19396700,2431400,-2209800,-4374700,-5437800,-2169000,943100
2022-01-11 00:00:00,1d,XBTUSD,41800,43090.5,41251,42715,761201700,40167500,5185300,1208100,7734100,9337800,5172500,7316000,4213700
2022-01-12 00:00:00,1d,XBTUSD,42715,44666,42448.5,43898.5,762495800,73255800,5500500,8954100,9205100,17033500,10462200,13918500,8181900
2022-01-13 00:00:00,1d,XBTUSD,43898,44403,42330.5,42554.5,921101900,-19857100,15335100,-4110900,-1449300,-3844300,-16759500,-9850100,821900
2022-01-14 00:00:00,1d,XBTUSD,42554,43460,41751.5,43058.5,729986800,36201800,4208000,4191300,3459100,1681400,6866400,10233600,5562000
2022-01-15 00:00:00,1d,XBTUSD,43058.5,43800,42571.5,43075,500524900,2915300,-344300,1623600,320500,-1445200,-1990300,18800,4732200
2022-01-16 00:00:00,1d,XBTUSD,43075,43478,42603.5,43065,481471900,2063100,2402700,-210800,-2644600,-6239800,2906600,1393000,4456000
2022-01-17 00:00:00,1d,XBTUSD,43064.5,43172,41550,42207.5,615739200,-28315600,-4155700,-3552100,-732300,-7172900,-9939300,-2897400,134100
2022-01-18 00:00:00,1d,XBTUSD,42208,42718.5,41250,42362.5,604009300,-514500,3329900,-425500,-101300,-5490200,2379700,-3461000,3253900
2022-01-19 00:00:00,1d,XBTUSD,42363,42579,41111.5,41653,800597500,11258700,6219700,1460200,1803200,325100,-9400400,2669300,8181600
2022-01-20 00:00:00,1d,XBTUSD,41652.5,43503,40531.5,40650,924430500,-22215300,-11203600,-5018900,-2572800,-12311900,7269000,4000,1618900
2022-01-21 00:00:00,1d,XBTUSD,40647,41067,35394.5,36436.5,2100109600,-11040000,-7183300,4578400,-5485300,-471200,5938200,-1838200,-6578600
2022-01-22 00:00:00,1d,XBTUSD,36436,36799.5,33973,35052,1213128000,-7499000,16048100,-1071300,2571900,-2998600,-4872400,-907300,-16269400
2022-01-23 00:00:00,1d,XBTUSD,35052,36513.5,34613,36252,787106900,57536100,33461000,-1627600,4427300,6054200,1435300,1981400,11804500
2022-01-24 00:00:00,1d,XBTUSD,36252.5,37560,32898.5,36657.5,1752304000,24320800,5706300,2271100,4458800,6779600,-98500,-10097100,15300600
2022-01-25 00:00:00,1d,XBTUSD,36656,37539,35717,36949,895249700,16648100,12553400,1621700,-5308300,-6479800,7964600,3374900,2921600
2022-01-26 00:00:00,1d,XBTUSD,36949,38906,36260,36819,1077510300,25388100,1305700,5936400,2854500,1704700,2543500,1633400,9409900
2022-01-27 00:00:00,1d,XBTUSD,36819,37246.5,35514,37163.5,821052200,26015000,2438400,2848300,946500,627100,-8523400,2820800,24857300
2022-01-28 00:00:00,1d,XBTUSD,37162.5,38002,36166,37710,615703100,1066900,3125100,-408000,-1909600,-1386800,-2895200,5044000,-502600
2022-01-29 00:00:00,1d,XBTUSD,37710,38745,37281.5,38174,577571500,16763100,5005000,2884300,3199400,2364300,2876700,2574800,-2141400
2022-01-30 00:00:00,1d,XBTUSD,38174,38368.5,37342.5,37893.5,459399600,-1451600,4765900,-2382000,2077100,-1512000,-4068400,-3912400,3580200
2022-01-31 00:00:00,1d,XBTUSD,37893.5,38745,36629.5,38473,722617500,20683700,4191200,1805600,-264300,1089900,9735200,3024000,1102100
2022-02-01 00:00:00,1d,XBTUSD,38473.5,39330.5,38000,38687,884188200,15121800,-3427800,3136900,1302400,2138800,3460300,4030500,4480700
2022-02-02 00:00:00,1d,XBTUSD,38686,38865,36602.5,36904.5,746883200,-18721800,4261600,-1076200,838700,2430900,-7282600,-9443000,-8451200
2022-02-03 00:00:00,1d,XBTUSD,36904.5,37379,36222.5,37310,593239500,1182100,-1517500,2892800,-2288900,-2072200,1807000,2284200,76700
2022-02-04 00:00:00,1d,XBTUSD,37310,41737,37025,41585.5,1127249600,91541400,1528900,2948100,6558500,16397700,17268900,26275800,20563500
2022-02-05 00:00:00,1d,XBTUSD,41585.5,41949.5,40955,41387,601055700,18266100,2124800,-22600,2845200,4067400,2034900,6091100,1125300
2022-02-06 00:00:00,1d,XBTUSD,41386.5,42693,41133,42375.5,569456200,42401000,478200,-1334200,6123500,5581900,10394200,13215100,7942300
2022-02-07 00:00:00,1d,XBTUSD,42375.5,44550,41623.5,43845.5,931253100,19752300,-4456200,-2142700,-1006800,4939900,4443400,6245100,11729600
2022-02-08 00:00:00,1d,XBTUSD,43853,45530,42690,44045,1229701300,7319100,-3559200,-4959500,-7584200,-5374200,11472700,12703800,4619700
2022-02-09 00:00:00,1d,XBTUSD,44053,44829.5,43116.5,44403,788580400,17932200,-1787800,-788300,8557600,8372700,2732100,-87100,933000
2022-02-10 00:00:00,1d,XBTUSD,44402.5,45853.5,43200,43488.5,1287302000,13904600,3361400,-4324600,1028600,2427300,1376700,7817000,2218200
2022-02-11 00:00:00,1d,XBTUSD,43491.5,43930.5,41934.5,42378,989645700,26098300,9661700,-2186600,7682500,5939500,1611900,1852200,1537100
2022-02-12 00:00:00,1d,XBTUSD,42378.5,43002,41655,42200.5,531980800,6657000,-1399500,-4054600,-1803600,-1844400,5824900,4652200,5282000
2022-02-13 00:00:00,1d,XBTUSD,42204,42772.5,41850,42061.5,520665300,-3809900,-4591100,2587200,1910300,2451300,-1197700,-3038900,-1931000
2022-02-14 00:00:00,1d,XBTUSD,42061,42891,41516,42535.5,719497200,4029400,4817800,-3826000,-6177400,-1840500,-150100,5091900,6113700
2022-02-15 00:00:00,1d,XBTUSD,42535.5,44765,42438,44560,691393000,42727400,-2678000,-90000,3079700,7010800,7522200,14875700,13007000
2022-02-16 00:00:00,1d,XBTUSD,44560,44562.5,43320,43878.5,659130900,-7115100,-4465100,-1811000,983800,-5774900,1178200,3302800,-528900
2022-02-17 00:00:00,1d,XBTUSD,43878,44160,40066,40531.5,1178660200,-73906400,-4412700,-5668800,-7379500,-6850500,-12680100,-19646100,-17268700
2022-02-18 00:00:00,1d,XBTUSD,40515.5,40960,39441,39988,804704000,-58753400,-19662000,-1634100,-4844600,-9680900,-6141600,500300,-17290500
2022-02-19 00:00:00,1d,XBTUSD,39987.5,40450,39638,40083.5,405770300,-17642100,-5330100,-836700,3063600,-2890700,-5827400,-5091600,-729200
2022-02-20 00:00:00,1d,XBTUSD,40083.5,40120,37956.5,38386.5,840769300,-59769900,-4960200,-1588600,-3947100,-11954800,-9349200,-10861300,-17108700
2022-02-21 00:00:00,1d,XBTUSD,38390,39499,36800,37014,1341356400,-15211800,14855500,394600,1877500,-5242700,-8575100,-12105300,-6416300
2022-02-22 00:00:00,1d,XBTUSD,37010,38435,36321,38240,887993200,35016200,-3325800,3337200,1638600,7241200,7095500,8886900,10142600
2022-02-23 00:00:00,1d,XBTUSD,38235.5,39270,37050,37262,825792400,-17832000,22360100,1661600,4305400,-7267600,-17553700,-11967800,-9370000
2022-02-24 00:00:00,1d,XBTUSD,37262,40051.5,34348.5,38330,1926224100,-5028300,-11665300,-10177600,-7650700,5531000,7668600,8888800,2376900
2022-02-25 00:00:00,1d,XBTUSD,38330.5,39677.5,37970,39207.5,872453700,42598100,5904200,6407500,6189400,6761700,-1602300,7203300,11734300
2022-02-26 00:00:00,1d,XBTUSD,39215,40291,38583.5,39115,535537500,14475700,16178000,2143600,2235200,-379700,-4335700,-2854400,1488700
2022-02-27 00:00:00,1d,XBTUSD,39114.5,39879,36965,37693,898544700,-31117100,-7947700,-4979300,1001500,-1004000,-1699000,-7080600,-9408000
2022-02-28 00:00:00,1d,XBTUSD,37695.5,44584,37434.5,43176.5,1368628000,93400400,7158300,1214200,3998800,10151200,22608700,26960100,21309100
2022-03-01 00:00:00,1d,XBTUSD,43176.5,44971,42861,44427,1009734100,39337500,-1994500,-3292900,6224000,4537600,14378100,5689400,13795800
2022-03-02 00:00:00,1d,XBTUSD,44427.5,45356.5,43300,43909.5,1139678100,-63378100,-9654900,-3734200,-9803200,-11733300,-9416400,-11903400,-7132700
2022-03-03 00:00:00,1d,XBTUSD,43909.5,44088,41820,42439.5,1004227200,-10680200,-395700,90500,-8850700,-4335700,1320100,-1494300,2985600
2022-03-04 00:00:00,1d,XBTUSD,42440,42508,38500,39128.5,1137405600,-43597000,3388200,-4178500,-8466000,-5837300,-1641800,-15455000,-11406600
2022-03-05 00:00:00,1d,XBTUSD,39128.5,39578,38549.5,39375.5,481970100,-25497700,4034500,-872400,-5994700,-4085300,-8096500,-4385800,-6097500
2022-03-06 00:00:00,1d,XBTUSD,39380,39693,38075,38400.5,889739400,-43840400,-2921700,-3221600,66100,-6606200,-534900,-10636000,-19986100
2022-03-07 00:00:00,1d,XBTUSD,38400.5,39545,37135.5,37967,1194820500,2643100,8266500,460300,7343100,4030400,-6502400,-12511300,1556500
2022-03-08 00:00:00,1d,XBTUSD,37966.5,39381,37857,38723.5,1087892900,-31865100,-13918100,-2484000,-947900,-3259900,-1976700,-7937400,-1341100
2022-03-09 00:00:00,1d,XBTUSD,38720,42596.5,38641.5,41954.5,1079137900,58628700,535400,781500,1602500,7608700,10012800,20787100,17300700
2022-03-10 00:00:00,1d,XBTUSD,41953,42037,38420,39418,1351599500,-21728100,-2379500,481900,-4329900,6680600,-2031600,-4707100,-15442500
2022-03-11 00:00:00,1d,XBTUSD,39418,40245.5,38239,38714.5,979194400,13930200,20747300,673100,1630600,-624800,338500,-5508200,-3326300
2022-03-12 00:00:00,1d,XBTUSD,38714.5,39480,38645.5,38794,377767900,-6999300,3145500,-891500,2064800,2232200,-1327400,-2662100,-9560800
2022-03-13 00:00:00,1d,XBTUSD,38794.5,39306.5,37548,37749,607095300,-32250500,-177500,-2911200,-4088500,-2843600,-6752600,-7175400,-8301700
2022-03-14 00:00:00,1d,XBTUSD,37748.5,39916.5,37527.5,39662,721073700,47108700,-3427900,449400,1778500,-1391200,8516800,21970200,19212900
2022-03-15 00:00:00,1d,XBTUSD,39662,39892,38112,39280.5,677383700,17590900,4191300,1830200,4838300,1736300,2596200,4710900,-2312300
2022-03-16 00:00:00,1d,XBTUSD,39280,41790,38752,41119,1212441800,-12756400,-15897300,-3751700,-861500,-1233100,1884300,-1633100,8736000
2022-03-17 00:00:00,1d,XBTUSD,41115,41472,40450,40914,519838500,7335900,2802200,2509800,1408300,-1347500,-620400,1934700,648800
2022-03-18 00:00:00,1d,XBTUSD,40907.5,42352,40160,41768.5,691900400,14402600,5048500,2946100,-2177800,797400,1131200,6388400,268800
2022-03-19 00:00:00,1d,XBTUSD,41761,42429,41509.5,42222,463051600,19549000,-1500300,-346100,2191100,4766600,7409000,4563200,2465500
2022-03-20 00:00:00,1d,XBTUSD,42222,42293.5,40902,41268,703329300,21435300,4740900,900900,5209400,2418700,5071500,3368900,-275000
2022-03-21 00:00:00,1d,XBTUSD,41268.5,41541,40421.5,40992,1161427500,13693300,18146500,5307000,-556800,3479100,-4531200,-8453800,302500
2022-03-22 00:00:00,1d,XBTUSD,40988,43420.5,40867.5,42354,1139088700,19574300,2769500,-6611000,2809400,-7998000,6166500,8682700,13755200
2022-03-23 00:00:00,1d,XBTUSD,42354,43024,41691.5,42892,918961000,-13285800,3401000,-6523200,-1765800,-2452700,-5243900,-1666200,965000
2022-03-24 00:00:00,1d,XBTUSD,42892,44240,42270,43991,1057549400,-25354800,-16564700,-5021900,-3139100,-215300,-2568600,-2475700,4630500
2022-03-25 00:00:00,1d,XBTUSD,43991,45110,43590,44298.5,923049300,41612700,12080200,-1909000,2777200,12344500,4366800,7538000,4415000
2022-03-26 00:00:00,1d,XBTUSD,44298.5,44799.5,44060,44526.5,476254000,-1248200,-8572300,-1035000,3728400,-678500,-38400,764100,4583500
2022-03-27 00:00:00,1d,XBTUSD,44527,46966,44435,46816,721266600,38944200,-5285300,2658100,7684500,6348600,6656100,8893600,11988600
2022-03-28 00:00:00,1d,XBTUSD,46816.5,48178.5,46666.5,47130,889697000,33483000,-384700,1891700,10021500,8229400,2029300,1960300,9735500
2022-03-29 00:00:00,1d,XBTUSD,47132,48120.5,46955,47444,939962900,-2124700,-4924300,-1932500,-1869300,3792600,110600,5215500,-2517300
2022-03-30 00:00:00,1d,XBTUSD,47444.5,47701,46528,47050.5,879573200,-1129400,5843500,-1926100,-3947000,-3233900,719100,1330200,84800
2022-03-31 00:00:00,1d,XBTUSD,47050.5,47604.5,45188.5,45504,941261200,-70362400,-16557800,-2755500,-9751700,-8545300,-8627400,-11795100,-12329600
2022-04-01 00:00:00,1d,XBTUSD,45504.5,46720,44178,46269.5,1140415500,-40504900,-40746300,863500,-4449000,-1103100,310300,2599000,2020700
2022-04-02 00:00:00,1d,XBTUSD,46269,47222.5,45610.5,45814,663368100,-14244500,-2437400,-1718600,28500,-1374700,-997500,-4068300,-3676500
2022-04-03 00:00:00,1d,XBTUSD,45814,47458,45542,46396,750019800,21656800,284200,-3824700,4610500,-821100,9162800,1634700,10610400
2022-04-04 00:00:00,1d,XBTUSD,46408.5,46900,45119,46605,823856000,-4370000,4308300,1701700,873700,-1240200,-7270900,-1926500,-816100
2022-04-05 00:00:00,1d,XBTUSD,46605,47227.5,45362,45498,785301200,-16349800,-12951900,-2973600,-3981200,2730600,-5389900,5308900,907300
2022-04-06 00:00:00,1d,XBTUSD,45498.5,45498.5,43111.5,43167.5,935902100,-58838700,7090900,-7112200,-3164500,-10238200,-13295700,-12288300,-19830700
2022-04-07 00:00:00,1d,XBTUSD,43171.5,43896,42668,43420,546187700,3305300,-873900,2987100,-2766500,3655400,451700,-2810000,2661500
2022-04-08 00:00:00,1d,XBTUSD,43416,43977,42077.5,42247,868570000,-16781600,-80100,108500,-1028200,-4922000,-4928300,-1353700,-4577800
2022-04-09 00:00:00,1d,XBTUSD,42247,42790.5,42085,42744.5,422082900,20150900,6167600,2266100,1736700,7812800,-2305200,-283300,4756200
2022-04-10 00:00:00,1d,XBTUSD,42745,43400,41860.5,42150,683558200,-32985000,304900,-3834100,-290500,-2203200,-4472800,-11959100,-10530200
2022-04-11 00:00:00,1d,XBTUSD,42151.5,42392,39180,39509.5,1258020500,-10300100,10690300,-3280300,-232600,-1572200,-7938300,-8499100,532100
2022-04-12 00:00:00,1d,XBTUSD,39509.5,40705,39254.5,40075.5,908986500,-33421500,-8550900,1654800,-9811500,656100,2941300,-11587400,-8723900
2022-04-13 00:00:00,1d,XBTUSD,40075.5,41532.5,39584,41120,744860200,17512800,10325100,1089000,2148600,1278900,-9927000,6853000,5745200
2022-04-14 00:00:00,1d,XBTUSD,41123.5,41497.5,39550,39929,621954900,-17887300,-779000,946300,2222600,-4165200,-5086700,-2560300,-8465000
2022-04-15 00:00:00,1d,XBTUSD,39929.5,40861.5,39750,40530.5,369508600,14915000,-2762900,2082900,3496900,329500,3153500,1280100,7335000
2022-04-16 00:00:00,1d,XBTUSD,40539.5,40700,39946,40366.5,343249800,-14701400,-2440400,-789000,-2553800,-962300,-3315600,-3134000,-1506300
2022-04-17 00:00:00,1d,XBTUSD,40366.5,40575,39526.5,39661.5,423384600,-19978200,-601900,150700,-1691000,-607700,-5533900,-4722700,-6971700
2022-04-18 00:00:00,1d,XBTUSD,39661,41133,38376.5,40793.5,835687200,29967000,13373400,5196300,6918800,-2990200,-2959400,37700,10390400
2022-04-19 00:00:00,1d,XBTUSD,40793,41783.5,40502,41470,450867800,25754800,-5183700,-683900,2333600,4547200,3268100,11087400,10386100
2022-04-20 00:00:00,1d,XBTUSD,41469.5,42205.5,40860,41356,623091200,-5096200,3371000,-1552900,824500,109600,-921700,1499200,-8425900
2022-04-21 00:00:00,1d,XBTUSD,41356,42984,39721.5,40453.5,739860700,-16451700,-2685700,99500,-3608800,350800,-7899200,110400,-2818700
2022-04-22 00:00:00,1d,XBTUSD,40453,40810,39129,39678,428905400,-16853600,-2063200,-1997300,-1164400,3307900,-4857700,-6142600,-3936300
2022-04-23 00:00:00,1d,XBTUSD,39677.5,40039,39280,39437.5,297015500,-18830700,-1724600,2537900,441400,-644100,-6543900,-4376700,-8520700
2022-04-24 00:00:00,1d,XBTUSD,39437.5,39935.5,38887.5,39445,493912100,14657500,2142600,288400,-86100,4659900,2890800,2864600,1897300
2022-04-25 00:00:00,1d,XBTUSD,39444.5,40690,38161,40416.5,811178100,18789100,4025800,-94400,-1311400,528600,3380400,4944000,7316100
2022-04-26 00:00:00,1d,XBTUSD,40416.5,40814,37651,38086,817837800,-30304000,-3118600,-609800,-2659500,242100,-13266500,-2641900,-8249800
2022-04-27 00:00:00,1d,XBTUSD,38081.5,39455.5,37857,39219,731989700,77266500,1818900,6181700,8346500,13675700,25253900,12574000,9415800
2022-04-28 00:00:00,1d,XBTUSD,39218.5,40373,38883.5,39733.5,728854200,19818800,3517800,-514500,2318100,4929200,-2887400,6732900,5722700
2022-04-29 00:00:00,1d,XBTUSD,39730.5,39909.5,38165.5,38567.5,511851400,-14912000,-3228000,-1827200,-2230000,-3159100,822800,-2115700,-3174800
2022-04-30 00:00:00,1d,XBTUSD,38575.5,38768,37553,37620,322171600,-9378800,-1272600,502100,71700,1265400,-308200,-3384100,-6253100
2022-05-01 00:00:00,1d,XBTUSD,37620,38700,37379,38457.5,443567200,3206200,6810600,-674800,-2248600,576000,-1519100,-3171700,3433800
2022-05-02 00:00:00,1d,XBTUSD,38445.5,39150,38037.5,38500.5,596538100,9339100,-2676600,-2011700,-99100,679300,8168100,-879900,6159000
